date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2015-12-23,8.81,8.94,8.78,8.73,374854.75,-0.01,-0.11,8.786,8.688,8.764,313241.11,265814.44,297285.38,1.87
2015-12-22,8.79,8.83,8.8,8.71,244213.55,-0.01,-0.11,8.754,8.67,8.803,276068.04,258584.65,298052.71,1.22
2015-12-21,8.72,8.83,8.82,8.69,342259.56,0.07,0.8,8.72,8.636,8.837,268603.49,262085.19,299164.5,1.71
2015-12-18,8.77,8.82,8.75,8.68,275413.03,-0.02,-0.23,8.698,8.638,8.866,255937.43,248249.71,306011.52,1.38
2015-12-17,8.64,8.78,8.78,8.64,329464.66,0.17,1.97,8.646,8.65,8.909,237713.86,249588.39,314565.29,1.65
2015-12-16,8.62,8.72,8.62,8.6,188989.41,-0.01,-0.12,8.59,8.666,8.949,218387.77,245181.32,315361.48,0.94
2015-12-15,8.66,8.72,8.63,8.58,206890.81,-0.08,-0.92,8.586,8.694,8.99,241101.25,256952.79,334189.14,1.03
2015-12-14,8.45,8.76,8.71,8.35,278929.22,0.29,3.44,8.552,8.709,9.045,255566.88,261637.15,373937.82,1.39
2015-12-11,8.43,8.5,8.49,8.31,184295.19,0.0,0.0,8.578,8.721,9.108,240562.0,270278.46,404915.5,0.92
2015-12-10,8.7,8.74,8.5,8.45,232834.23,-0.1,-1.16,8.654,8.748,9.19,261462.93,311926.24,481527.16,1.16
2015-12-09,8.46,8.77,8.6,8.29,302556.81,0.14,1.66,8.742,8.84,9.244,271974.87,328756.32,503604.93,1.51
2015-12-08,8.85,8.85,8.46,8.41,279218.94,-0.37,-4.19,8.802,8.936,9.303,272804.34,337520.78,522116.63,1.4
2015-12-07,8.85,8.89,8.84,8.77,203904.81,-0.03,-0.34,8.866,9.037,9.365,267707.43,336243.8,542719.3,1.02
2015-12-04,8.88,9.04,8.87,8.8,288799.84,-0.07,-0.78,8.864,9.094,9.416,299994.93,363773.32,587948.79,1.44
2015-12-03,8.9,8.95,8.94,8.83,285393.97,0.04,0.45,8.842,9.167,9.455,362389.56,379542.19,613488.93,1.43
2015-12-02,8.8,8.95,8.9,8.67,306704.12,0.12,1.37,8.938,9.232,9.485,385537.76,385541.64,649145.37,1.53
2015-12-01,8.84,8.86,8.78,8.64,253734.42,-0.06,-0.68,9.07,9.286,9.505,402237.22,411425.49,665152.27,1.27
2015-11-30,8.78,8.95,8.83,8.21,365342.28,0.07,0.8,9.208,9.381,9.51,404780.18,486238.48,686226.11,1.83
2015-11-27,9.41,9.42,8.76,8.59,600773.0,-0.65,-6.91,9.324,9.495,9.533,427551.72,539552.55,691135.09,3.0
2015-11-26,9.56,9.59,9.42,9.4,401134.97,-0.14,-1.46,9.492,9.631,9.566,396694.81,651128.09,688888.18,2.01
2015-11-25,9.45,9.59,9.56,9.4,390201.41,0.1,1.06,9.526,9.648,9.582,385545.53,678453.55,704955.52,1.95
2015-11-24,9.41,9.48,9.47,9.38,266449.22,0.06,0.64,9.502,9.67,9.58,420613.77,706712.48,718750.2,1.33
2015-11-23,9.58,9.58,9.41,9.38,479200.0,-0.19,-1.98,9.554,9.693,9.59,567696.79,749194.8,739140.83,2.4
2015-11-20,9.64,9.72,9.6,9.5,446488.47,0.0,0.0,9.666,9.738,9.607,651553.37,812124.25,759269.49,2.23
2015-11-19,9.44,9.6,9.59,9.4,345388.53,0.16,1.7,9.77,9.742,9.609,905561.36,847435.68,774615.14,1.73
2015-11-18,9.75,9.79,9.44,9.38,565542.62,-0.29,-2.98,9.77,9.737,9.612,971361.57,912749.11,798982.51,2.83
2015-11-17,10.03,10.19,9.73,9.65,1001864.31,-0.23,-2.31,9.838,9.723,9.605,992811.2,918879.05,819558.58,5.01
2015-11-16,9.8,10.02,9.97,9.71,898482.94,-0.14,-1.39,9.832,9.638,9.635,930692.81,886213.73,812112.3,4.49
2015-11-13,9.48,10.55,10.12,9.42,1716528.38,0.53,5.53,9.81,9.57,9.662,972695.13,842717.64,835876.44,8.58
2015-11-12,9.78,9.78,9.59,9.45,674389.62,-0.2,-2.04,9.714,9.5,9.655,789310.0,726648.28,805647.92,3.37
2015-11-11,9.71,9.95,9.78,9.6,672790.75,0.08,0.82,9.704,9.516,9.665,854136.64,731457.5,818021.48,3.36
2015-11-10,9.75,9.81,9.7,9.57,691272.38,-0.16,-1.62,9.608,9.49,9.651,844946.9,730787.92,836313.54,3.46
2015-11-09,9.66,10.14,9.86,9.51,1108494.5,0.22,2.28,9.444,9.487,9.67,841734.65,729086.86,869133.12,5.54
2015-11-06,9.71,9.72,9.64,9.46,799602.75,0.1,1.05,9.33,9.475,9.636,712740.15,706414.72,855780.47,4.0
2015-11-05,9.46,9.86,9.54,9.35,998522.81,0.24,2.58,9.286,9.475,9.589,663986.55,701794.61,842663.56,4.99
2015-11-04,8.94,9.35,9.3,8.82,626842.06,0.42,4.73,9.328,9.486,9.545,608778.35,685215.92,820615.26,3.13
2015-11-03,9.0,9.19,8.88,8.71,675211.12,-0.42,-4.52,9.372,9.486,9.495,616628.94,720238.11,810933.92,3.38
2015-11-02,9.52,9.65,9.29,9.2,463522.03,-0.13,-1.38,9.53,9.631,9.462,616439.07,738010.88,802029.22,2.32
2015-10-30,9.65,9.65,9.42,9.27,555834.75,-0.32,-3.29,9.62,9.753,9.428,700089.29,829035.24,804033.9,2.78
2015-10-29,9.6,10.0,9.75,9.55,722481.81,0.23,2.42,9.664,9.809,9.379,739602.66,884647.56,810194.55,3.61
2015-10-28,9.68,9.94,9.52,9.47,666095.0,-0.15,-1.55,9.644,9.814,9.334,761653.49,904585.47,810237.74,3.33
2015-10-27,9.62,9.89,9.67,9.22,674261.75,-0.06,-0.62,9.6,9.811,9.284,823847.29,941839.17,812737.32,3.37
2015-10-26,9.75,10.07,9.74,9.42,881773.12,0.09,0.93,9.732,9.852,9.248,859582.69,1009179.38,825104.25,4.41
2015-10-23,9.66,9.8,9.64,9.41,753401.62,-0.01,-0.1,9.886,9.797,9.198,957981.19,1005146.22,818174.31,3.77
2015-10-22,9.1,9.94,9.65,9.03,832735.94,0.35,3.76,9.954,9.703,9.144,1029692.46,983532.51,814336.27,4.16
2015-10-21,10.4,10.49,9.3,9.3,977064.0,-1.03,-9.97,9.984,9.603,9.089,1047517.45,956014.59,838179.18,4.89
2015-10-20,10.35,10.46,10.33,10.06,852938.75,-0.18,-1.71,10.022,9.503,9.064,1059831.05,901629.74,844349.48,4.26
2015-10-19,9.96,10.7,10.51,9.72,1373765.62,0.53,5.31,9.972,9.292,8.951,1158776.08,866047.56,844473.1,6.87
2015-10-16,9.84,10.18,9.98,9.61,1111958.0,0.2,2.04,9.708,9.103,8.873,1052311.25,779032.55,847738.28,5.56
2015-10-15,9.4,10.1,9.8,9.35,921860.88,0.3,3.16,9.452,8.949,8.871,937372.55,735741.55,841527.04,4.61
2015-10-14,9.9,9.97,9.49,9.44,1038632.0,-0.59,-5.85,9.222,8.853,8.888,864511.74,715890.02,855455.72,5.19
2015-10-13,9.1,10.1,10.08,8.93,1347663.88,0.9,9.8,8.984,8.757,8.943,743428.42,683635.47,915501.71,6.74
2015-10-12,8.73,9.29,9.19,8.7,841441.5,0.49,5.63,8.612,8.643,8.945,573319.05,641029.12,906002.62,4.21
2015-10-09,8.66,8.78,8.7,8.56,537264.5,0.05,0.58,8.498,8.598,8.985,505753.86,631202.41,938678.75,2.69
2015-10-08,8.7,8.76,8.65,8.5,557556.81,0.35,4.22,8.446,8.584,9.092,534110.54,645140.04,966751.7,2.79
2015-09-30,8.54,8.63,8.3,8.23,433215.41,0.09,1.1,8.484,8.575,9.262,567268.29,720343.77,984949.63,2.17
2015-09-29,8.31,8.49,8.22,8.11,497117.03,-0.41,-4.75,8.53,8.625,9.514,623842.51,787069.22,1050337.7,2.49
2015-09-28,8.5,8.68,8.62,8.1,503615.53,0.2,2.38,8.674,8.61,9.796,708739.19,822898.64,1116810.5,2.52
2015-09-25,8.7,9.03,8.44,8.3,679047.94,-0.4,-4.53,8.698,8.643,9.998,756650.96,916444.0,1182235.59,3.4
2015-09-24,8.62,8.93,8.84,8.53,723345.56,0.3,3.51,8.722,8.792,10.19,756169.54,947312.54,1253139.92,3.62
2015-09-23,8.65,8.92,8.53,8.49,716086.5,-0.4,-4.48,8.666,8.922,10.327,873419.25,995021.42,1306200.42,3.58
2015-09-22,8.79,9.25,8.94,8.69,921600.44,0.19,2.17,8.72,9.128,10.457,950295.93,1147367.94,1348797.82,4.61
2015-09-21,8.41,8.79,8.74,8.33,743174.38,0.18,2.1,8.546,9.246,10.628,937058.09,1170976.13,1355934.22,3.72
2015-09-18,8.65,8.78,8.56,8.38,676640.81,0.01,0.12,8.588,9.372,10.878,1076237.04,1246155.09,1417653.51,3.38
2015-09-17,8.7,9.46,8.56,8.36,1309594.12,-0.22,-2.51,8.862,9.6,11.202,1138455.54,1288363.37,1481984.26,6.55
2015-09-16,8.02,8.88,8.8,7.81,1100469.88,0.73,9.05,9.178,9.948,11.458,1116623.59,1249555.49,1505281.53,5.5
2015-09-15,8.64,8.65,8.07,8.07,855411.25,-0.9,-10.03,9.536,10.402,11.777,1344439.96,1313606.19,1511331.56,4.28
2015-09-14,10.35,10.6,8.95,8.94,1439069.12,-0.98,-9.87,9.946,10.982,12.064,1404894.16,1410722.36,1550057.77,7.2
2015-09-11,10.07,10.3,9.93,9.68,987733.31,-0.21,-2.07,10.156,11.352,12.244,1416073.14,1448027.18,1547428.98,4.94
2015-09-10,10.08,10.67,10.14,10.01,1200434.38,-0.44,-4.16,10.338,11.588,12.318,1438271.2,1558967.31,1577416.76,6.0
2015-09-09,9.99,10.83,10.59,9.8,2239551.75,0.46,4.54,10.718,11.732,12.373,1382487.39,1617379.43,1580800.58,11.2
2015-09-08,9.61,10.35,10.12,9.0,1157682.25,0.13,1.3,11.268,11.786,12.355,1282772.41,1550227.69,1477865.47,5.79
2015-09-07,10.88,11.56,10.0,9.8,1494964.0,-0.84,-7.75,12.018,12.01,12.314,1416550.56,1540892.32,1440424.44,7.47
2015-09-02,10.98,12.48,10.84,10.84,1098723.62,-1.2,-9.97,12.548,12.384,12.266,1479981.21,1589151.93,1391033.18,5.49
2015-09-01,13.19,13.19,12.04,12.04,921515.31,-1.34,-10.02,12.838,12.804,12.166,1679663.41,1675605.16,1352515.0,4.61
2015-08-31,13.65,14.66,13.34,13.3,1740976.88,-0.53,-3.82,12.746,12.967,12.019,1852271.47,1761007.56,1323364.16,8.7
2015-08-28,12.4,13.87,13.87,12.1,1826573.0,1.26,9.99,12.304,13.152,11.776,1817682.97,1709056.94,1254869.06,9.13
2015-08-27,12.59,12.75,12.65,11.25,1812117.25,0.3,2.43,12.002,13.146,11.543,1665234.07,1689393.19,1181287.28,9.06
2015-08-26,11.38,12.72,12.29,11.0,2097134.62,0.73,6.32,12.22,13.136,11.369,1698322.65,1646830.79,1116194.78,10.49
2015-08-25,10.99,12.13,11.58,10.76,1784555.62,0.45,4.04,12.77,13.048,11.237,1671546.9,1595866.21,1037528.74,8.92
2015-08-24,11.7,12.73,11.13,11.12,1568034.38,-1.23,-9.95,13.188,13.014,11.107,1669743.65,1544221.74,983977.45,7.84
2015-08-21,13.0,13.9,12.36,12.36,1064328.5,-1.37,-9.98,14.0,12.923,10.993,1600430.9,1405503.24,936432.69,5.32
2015-08-20,15.0,15.4,13.74,13.55,1977560.12,-1.3,-8.64,14.29,12.617,10.867,1713552.3,1339956.55,917413.64,9.89
2015-08-19,13.13,15.04,15.04,12.67,1963255.88,1.37,10.02,14.052,12.148,10.698,1595338.93,1192914.43,863195.71,9.82
2015-08-18,15.99,16.35,13.67,13.67,1775539.38,-1.52,-10.01,13.326,11.527,10.459,1520185.53,1029424.83,812529.58,8.88
2015-08-17,13.99,15.19,15.19,13.6,1221470.62,1.38,9.99,12.84,11.07,10.242,1418699.83,885720.76,752429.66,6.11
2015-08-14,12.67,13.81,13.81,12.16,1629935.5,1.26,10.04,11.846,10.399,9.955,1210575.58,800681.18,725296.05,8.15
2015-08-13,11.19,12.55,12.55,11.06,1386493.25,1.14,9.99,10.944,9.94,9.714,966360.8,673181.37,666756.32,6.93
2015-08-12,10.89,11.68,11.41,10.75,1587488.88,0.17,1.51,10.244,9.602,9.507,790489.93,585558.77,619828.11,7.94
2015-08-11,11.24,11.24,11.24,11.0,1268110.88,1.02,9.98,9.728,9.425,9.347,538664.14,479191.27,567659.45,6.34
2015-08-10,10.22,10.22,10.22,10.22,180849.39,0.93,10.01,9.3,9.2,9.242,352741.7,423733.15,547629.18,0.9
2015-08-07,9.15,9.38,9.3,9.0,408861.62,0.26,2.88,8.952,9.063,9.197,390786.77,467362.13,582206.03,2.04
2015-08-06,8.66,9.54,9.05,8.56,507138.88,0.23,2.61,8.936,9.117,9.156,380001.93,494870.72,587185.11,2.54
2015-08-05,9.1,9.19,8.83,8.7,328359.94,-0.26,-2.86,8.96,9.248,9.089,380627.61,533476.99,591747.5,1.64
2015-08-04,8.6,9.15,9.1,8.51,338498.66,0.61,7.18,9.122,9.391,8.998,419718.39,595634.32,685343.26,1.69
2015-08-03,9.0,9.17,8.48,8.3,371074.75,-0.73,-7.93,9.1,9.414,8.933,494724.61,619138.57,690213.96,1.86
2015-07-31,9.0,9.39,9.22,8.96,354937.41,0.07,0.77,9.174,9.511,8.942,543937.49,649910.93,731897.73,1.77
2015-07-30,9.6,9.87,9.17,9.0,510267.28,-0.48,-4.97,9.298,9.488,8.962,609739.51,660331.27,749788.17,2.55
2015-07-29,9.15,9.8,9.64,8.68,523813.84,0.65,7.23,9.536,9.412,9.038,686326.38,654097.45,781189.79,2.62
2015-07-28,8.51,9.19,8.99,8.0,713529.75,0.14,1.58,9.66,9.269,9.149,771550.26,656127.64,832759.54,3.57
2015-07-27,9.58,10.17,8.85,8.85,617139.19,-0.98,-9.97,9.728,9.283,9.333,743552.52,671525.2,867926.14,3.09
2015-07-24,10.18,10.5,9.84,9.55,683947.5,-0.49,-4.74,9.848,9.331,9.477,755884.36,697049.92,909870.6,3.42
2015-07-23,10.14,10.66,10.36,9.97,893201.62,0.1,0.97,9.678,9.195,9.549,710923.03,679499.5,933714.73,4.47
2015-07-22,9.3,10.26,10.26,9.13,949933.25,0.93,9.97,9.288,8.93,9.658,621868.52,650018.01,969010.63,4.75
2015-07-21,9.13,9.63,9.33,9.05,573541.06,-0.12,-1.27,8.878,8.605,9.813,540705.01,775052.19,1008583.55,2.87
2015-07-20,9.09,9.71,9.45,8.8,678798.38,0.46,5.12,8.838,8.451,9.955,599497.88,761289.36,1026795.01,3.39
2015-07-17,8.48,9.07,8.99,8.41,459140.84,0.59,7.02,8.814,8.372,10.042,638215.48,813884.54,1029503.9,2.3
2015-07-16,8.21,8.72,8.41,7.65,447929.09,0.2,2.44,8.712,8.435,10.199,648075.97,839245.08,1068891.55,2.24
2015-07-15,8.9,9.0,8.21,8.21,544115.69,-0.91,-9.98,8.572,8.663,10.4,678167.5,908282.13,1098368.16,2.72
2015-07-14,9.34,9.81,9.13,8.98,867505.38,-0.2,-2.14,8.332,9.028,10.587,1009399.36,1009391.45,1115866.97,4.34
2015-07-13,8.9,9.33,9.33,8.5,872386.38,0.85,10.02,8.064,9.382,10.774,923080.85,1064327.07,1133380.54,4.36
2015-07-10,8.2,8.48,8.48,7.99,508443.31,0.77,9.99,7.93,9.623,10.936,989553.6,1122691.29,1156972.13,2.54
2015-07-09,6.58,7.71,7.71,6.58,598386.75,0.7,9.99,8.158,9.903,11.122,1030414.19,1187929.96,1178825.35,2.99
2015-07-08,7.01,7.78,7.01,7.01,2200275.0,-0.78,-10.01,8.754,10.385,11.348,1138396.76,1288003.26,1204365.4,11.0
2015-07-07,8.0,8.04,7.79,7.79,435912.81,-0.87,-10.05,9.724,11.021,11.623,1009383.54,1242114.92,1202886.96,2.18
2015-07-06,10.5,10.5,8.66,8.66,1204750.12,-0.96,-9.98,10.7,11.459,11.834,1205573.3,1292300.65,1279564.53,6.02
2015-07-03,9.81,10.48,9.62,9.62,712746.25,-1.07,-10.01,11.316,11.712,11.946,1255828.97,1245123.27,1269052.03,3.56
2015-07-02,11.82,12.0,10.69,10.69,1138299.62,-1.19,-10.02,11.648,11.963,11.998,1345445.72,1298538.03,1274722.04,5.69
2015-07-01,12.48,13.17,11.86,11.8,1555208.88,-0.82,-6.47,12.016,12.136,12.011,1437609.75,1288454.19,1267209.44,7.78
2015-06-30,11.58,12.89,12.67,10.8,1416861.62,0.92,7.83,12.318,12.145,11.955,1474846.3,1222342.49,1231149.79,7.08
2015-06-29,11.8,12.27,11.74,10.45,1456028.5,0.46,4.08,12.218,12.166,11.855,1379028.0,1202434.0,1202457.67,7.28
2015-06-26,11.82,12.48,11.28,11.28,1160830.0,-1.25,-9.98,12.108,12.249,11.752,1234417.56,1191252.97,1175455.89,5.8
2015-06-25,13.29,13.45,12.53,12.11,1599119.75,-0.84,-6.28,12.278,12.34,11.69,1251630.34,1169720.74,1171689.54,8.0
2015-06-24,12.28,13.37,13.37,12.1,1741391.62,1.22,10.04,12.256,12.311,11.622,1139298.64,1120727.54,1143058.99,8.71
2015-06-23,11.2,12.18,12.17,10.3,937770.12,0.99,8.86,11.972,12.225,11.525,969838.67,1163659.0,1119577.23,4.69
2015-06-19,11.5,11.98,11.19,11.05,732976.31,-0.93,-7.67,12.114,12.208,11.494,1025840.0,1266828.41,1139414.45,3.66
2015-06-18,12.2,13.2,12.13,12.08,1246893.88,-0.28,-2.26,12.39,12.18,11.483,1148088.39,1292980.8,1170915.2,6.23
2015-06-17,11.87,12.49,12.42,10.95,1037461.25,0.47,3.93,12.402,12.033,11.412,1087811.14,1250906.06,1151086.35,5.19
2015-06-16,12.5,12.66,11.95,11.8,894091.81,-0.93,-7.22,12.366,11.885,11.331,1102156.44,1245964.69,1157587.63,4.47
2015-06-15,12.58,13.27,12.88,12.45,1217776.75,0.31,2.47,12.478,11.765,11.27,1357479.32,1239957.1,1163857.59,6.09
2015-06-12,12.21,12.94,12.57,11.93,1344218.25,0.38,3.12,12.302,11.543,11.161,1507816.82,1202481.35,1166669.21,6.72
2015-06-11,12.08,12.34,12.19,11.91,945507.62,-0.05,-0.41,11.97,11.255,11.069,1437873.21,1159658.8,1205367.33,4.73
2015-06-10,12.2,12.48,12.24,11.83,1109187.75,-0.27,-2.16,11.664,11.04,10.98,1414000.98,1173658.35,1187045.82,5.55
2015-06-09,12.03,12.93,12.51,11.5,2170706.25,0.51,4.25,11.404,10.932,10.841,1389772.95,1165390.44,1209251.77,10.85
2015-06-08,11.15,12.0,12.0,10.95,1969464.25,1.09,9.99,11.052,10.825,10.646,1122434.88,1075495.46,1136306.37,9.85
2015-06-05,10.78,11.05,10.91,10.56,994500.19,0.25,2.35,10.784,10.78,10.437,897145.88,1012000.49,1066466.16,4.97
2015-06-04,11.0,11.09,10.66,9.85,826146.44,-0.28,-2.56,10.54,10.785,10.279,881444.39,1048849.6,1071916.03,4.13
2015-06-03,10.8,11.38,10.94,10.66,988047.62,0.19,1.77,10.416,10.79,10.175,933315.72,1051266.64,1045843.58,4.94
2015-06-02,10.8,10.89,10.75,10.5,834015.88,0.09,0.84,10.46,10.777,10.018,941007.94,1069210.57,1017540.44,4.17
2015-06-01,9.75,10.66,10.66,9.75,843019.25,0.97,10.01,10.598,10.775,9.877,1028556.04,1087758.08,1000184.91,4.22
2015-05-29,9.83,10.16,9.69,9.28,915992.75,-0.35,-3.49,10.776,10.778,9.73,1126855.11,1130857.08,988251.9,4.58
2015-05-28,11.05,11.23,10.04,10.04,1085503.12,-1.12,-10.04,11.03,10.883,9.647,1216254.81,1251075.85,979108.02,5.43
2015-05-27,11.26,11.39,11.16,10.98,1026508.69,-0.28,-2.45,11.164,10.92,9.546,1169217.56,1200433.3,967134.21,5.13
2015-05-26,11.61,11.97,11.44,10.9,1271756.38,-0.11,-0.95,11.094,10.75,9.403,1197413.2,1253113.09,969323.36,6.36
2015-05-25,10.84,11.6,11.55,10.71,1334514.62,0.59,5.38,10.952,10.466,9.237,1146960.11,1197117.29,950184.23,6.67
2015-05-22,10.73,11.5,10.96,10.72,1362991.25,0.25,2.33,10.78,10.093,9.063,1134859.04,1120931.82,925762.42,6.81
2015-05-21,10.7,10.9,10.71,10.57,850316.88,-0.1,-0.93,10.736,9.773,8.917,1285896.89,1094982.46,916351.51,4.25
2015-05-20,10.75,11.12,10.81,10.57,1167486.88,0.08,0.75,10.676,9.56,8.772,1231649.03,1040420.51,914311.29,5.84
2015-05-19,10.43,10.95,10.73,10.43,1019490.94,0.04,0.37,10.406,9.259,8.615,1308812.97,965870.3,881482.21,5.1
2015-05-18,10.23,11.21,10.69,10.1,1274009.25,-0.05,-0.47,9.98,8.979,8.462,1247274.46,912611.73,872128.37,6.37
2015-05-15,10.2,11.45,10.74,9.56,2118180.5,0.33,3.17,9.406,8.681,8.314,1107004.6,845646.72,842995.76,10.59
2015-05-13,9.81,10.41,10.41,9.81,579077.56,0.95,10.04,8.81,8.41,8.157,904068.02,707140.18,763384.26,2.9
2015-05-12,8.98,9.46,9.46,8.89,1553306.62,0.86,10.0,8.444,8.171,8.01,849192.0,733835.12,757020.0,7.77
2015-05-11,7.94,8.6,8.6,7.78,711798.38,0.78,9.97,8.112,8.055,7.906,622927.63,685533.64,711020.35,3.56
2015-05-08,7.76,7.87,7.82,7.47,572659.94,0.06,0.77,7.978,8.007,7.862,577949.01,703251.17,711547.24,2.86
2015-05-07,8.0,8.25,7.76,7.72,1103497.62,-0.82,-9.56,7.956,8.032,7.856,584288.83,730593.02,722945.87,5.52
2015-05-04,8.58,8.58,8.58,8.58,304697.44,0.78,10.0,8.01,8.061,7.852,510212.34,737720.56,714142.84,1.52
2015-04-30,8.03,8.06,7.8,7.77,421984.78,-0.13,-1.64,7.898,7.984,7.804,618478.24,788202.06,780101.47,2.11
2015-04-29,7.7,8.07,7.93,7.59,486905.25,0.22,2.85,7.998,7.97,7.799,748139.64,797094.11,856769.19,2.43
2015-04-28,8.03,8.04,7.71,7.64,604359.06,-0.32,-3.98,8.036,7.944,7.752,828553.33,831645.0,857006.29,3.02
2015-04-27,8.0,8.12,8.03,7.85,733115.19,0.01,0.12,8.108,7.947,7.725,876897.21,840344.81,853856.32,3.67
2015-04-24,8.21,8.21,8.02,7.93,846026.94,-0.28,-3.37,8.112,7.904,7.682,965228.78,819628.34,843131.19,4.23
2015-04-23,8.18,8.47,8.3,8.04,1070291.75,0.18,2.22,8.07,7.849,7.636,957925.88,780204.87,830182.1,5.35
2015-04-22,8.1,8.27,8.12,8.04,888973.69,0.05,0.62,7.942,7.756,7.581,846048.59,736507.07,822419.01,4.44
