date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-01-20,7.95,8.08,7.87,7.84,199997.34,-0.09,-1.13,7.876,8.125,9.122,144099.33,152136.39,161118.43,0.91
2016-01-19,7.73,8.01,7.96,7.68,137168.81,0.23,2.98,7.902,8.278,9.26,137995.97,144252.03,160417.38,0.62
2016-01-18,7.6,7.87,7.73,7.38,101249.23,0.04,0.52,7.97,8.408,9.394,134796.1,152678.82,163482.06,0.46
2016-01-15,8.12,8.13,7.68,7.67,139753.73,-0.46,-5.65,8.064,8.554,9.534,159986.24,155383.37,171097.69,0.64
2016-01-14,7.75,8.17,8.14,7.71,142327.52,0.17,2.13,8.306,8.804,9.676,177810.51,153540.94,175572.9,0.65
2016-01-13,8.35,8.44,8.0,7.9,169480.58,-0.3,-3.61,8.374,9.023,9.788,160173.46,155690.44,174662.9,0.77
2016-01-12,8.34,8.45,8.3,8.18,121169.44,0.09,1.1,8.654,9.261,9.907,150508.08,151973.54,173500.19,0.55
2016-01-11,8.72,8.92,8.2,8.19,227199.92,-0.67,-7.55,8.846,9.464,10.009,170561.53,161447.0,175833.22,1.03
2016-01-08,8.8,9.2,8.89,8.5,228875.11,0.42,4.96,9.044,9.719,10.104,150780.49,152704.71,169964.87,1.04
2016-01-07,9.32,9.32,8.48,8.46,54142.26,-0.92,-9.79,9.302,9.9,10.165,129271.36,146303.79,164467.99,0.25
2016-01-06,9.28,9.45,9.4,9.21,121153.67,0.15,1.62,9.672,10.119,10.249,151207.41,170100.47,169322.2,0.55
2016-01-05,8.9,9.45,9.26,8.85,221436.69,0.06,0.65,9.868,10.241,10.299,153438.99,176582.74,172953.14,1.01
2016-01-04,10.22,10.26,9.19,9.18,128294.73,-1.0,-9.81,10.082,10.379,10.366,152332.46,174285.31,168478.79,0.58
2015-12-31,10.31,10.37,10.18,10.18,121329.46,-0.14,-1.36,10.394,10.513,10.432,154628.92,186812.02,170555.21,0.55
2015-12-30,10.43,10.45,10.33,10.18,163822.52,-0.06,-0.58,10.498,10.548,10.462,163336.21,197604.85,173488.92,0.74
2015-12-29,10.38,10.41,10.38,10.17,132311.55,0.05,0.48,10.566,10.552,10.482,188993.53,193635.36,176588.18,0.6
2015-12-28,10.75,10.79,10.33,10.31,215904.05,-0.42,-3.91,10.614,10.552,10.502,199726.48,195026.85,184362.9,0.98
2015-12-25,10.73,10.83,10.75,10.67,139777.02,0.06,0.56,10.676,10.553,10.513,196238.16,190219.45,186695.79,0.64
2015-12-24,10.72,10.83,10.7,10.56,164865.91,0.02,0.19,10.632,10.489,10.495,218995.11,187225.04,198884.52,0.75
2015-12-23,10.63,10.89,10.67,10.58,292109.12,0.05,0.47,10.598,10.43,10.517,231873.49,182632.19,219440.89,1.33
2015-12-22,10.64,10.68,10.62,10.49,185976.3,-0.02,-0.19,10.538,10.379,10.536,198277.2,168543.94,217258.32,0.85
2015-12-21,10.48,10.66,10.64,10.45,198462.44,0.11,1.04,10.49,10.357,10.555,190327.21,169323.55,219296.77,0.9
2015-12-18,10.6,10.7,10.53,10.5,253561.78,0.0,0.0,10.43,10.352,10.572,184200.74,162672.26,225139.99,1.15
2015-12-17,10.39,10.54,10.53,10.38,229257.83,0.16,1.54,10.346,10.351,10.606,155454.98,154298.4,230182.52,1.04
2015-12-16,10.35,10.5,10.37,10.34,124127.64,-0.01,-0.1,10.262,10.376,10.637,133390.89,149372.99,232339.44,0.56
2015-12-15,10.33,10.55,10.38,10.3,146226.38,0.05,0.48,10.22,10.411,10.663,138810.68,159540.99,248223.99,0.66
2015-12-14,10.05,10.41,10.34,10.0,167830.06,0.24,2.38,10.224,10.451,10.711,148319.88,173698.94,288246.35,0.76
2015-12-11,10.11,10.19,10.11,10.05,109832.98,0.0,0.0,10.274,10.472,10.753,141143.79,183172.13,294976.22,0.5
2015-12-10,10.2,10.29,10.11,10.08,118937.38,-0.05,-0.49,10.356,10.5,10.788,153141.83,210543.99,304555.2,0.54
2015-12-09,10.3,10.38,10.16,10.12,151226.58,-0.24,-2.31,10.49,10.603,10.839,165355.09,256249.59,319031.96,0.69
2015-12-08,10.6,10.74,10.4,10.32,193772.39,-0.18,-1.7,10.602,10.693,10.893,180271.31,265972.7,331653.77,0.88
2015-12-07,10.52,10.69,10.59,10.5,131949.62,0.08,0.76,10.678,10.753,10.933,199078.01,269269.99,354305.15,0.6
2015-12-04,10.67,10.76,10.52,10.45,169823.16,-0.25,-2.32,10.67,10.792,10.97,225200.47,287607.72,376294.75,0.77
2015-12-03,10.73,10.9,10.78,10.67,180003.7,0.07,0.65,10.644,10.86,11.012,267946.16,306066.63,393026.16,0.82
2015-12-02,10.75,10.75,10.72,10.36,225807.69,-0.05,-0.46,10.716,10.898,11.034,347144.08,315305.89,413284.15,1.03
2015-12-01,10.58,10.93,10.78,10.45,287805.88,0.24,2.28,10.784,10.914,11.056,351674.1,336906.99,423128.89,1.31
2015-11-30,10.38,10.65,10.55,10.08,262561.91,0.17,1.64,10.828,10.971,11.047,339461.98,402793.75,419035.82,1.19
2015-11-27,11.14,11.26,10.39,10.19,383551.62,-0.75,-6.73,10.914,11.033,11.044,350014.97,406780.31,418661.78,1.74
2015-11-26,11.42,11.58,11.14,11.11,575993.31,0.07,0.63,11.076,11.076,11.068,344187.1,398566.42,413829.34,2.62
2015-11-25,10.93,11.09,11.06,10.91,248457.77,0.07,0.64,11.08,11.074,11.061,283467.69,381814.33,401288.44,1.13
2015-11-24,10.98,11.04,11.0,10.78,226745.28,0.03,0.27,11.044,11.093,11.057,322139.89,397334.84,416185.88,1.03
2015-11-23,11.22,11.26,10.98,10.93,315326.88,-0.22,-1.96,11.114,11.113,11.057,466125.52,439340.31,426738.42,1.43
2015-11-20,11.15,11.3,11.2,11.08,354412.25,0.03,0.27,11.152,11.147,11.067,463545.65,464981.77,440674.59,1.61
2015-11-19,10.94,11.2,11.16,10.84,272396.28,0.3,2.76,11.076,11.164,11.072,452945.73,479985.7,455332.31,1.24
2015-11-18,11.25,11.27,10.88,10.84,441818.75,-0.46,-4.06,11.068,11.17,11.053,480160.96,511262.42,462626.13,2.01
2015-11-17,11.55,11.85,11.35,11.27,946673.44,0.17,1.52,11.142,11.197,11.02,472529.8,509350.78,472924.68,4.3
2015-11-16,10.62,11.2,11.17,10.6,302427.53,0.35,3.23,11.112,11.123,11.019,412555.1,435277.89,450638.12,1.37
2015-11-13,10.9,11.0,10.82,10.72,301412.66,-0.27,-2.44,11.142,11.055,11.034,466417.89,430543.25,490477.13,1.37
2015-11-12,11.28,11.31,11.12,10.9,408472.44,-0.13,-1.16,11.252,11.06,11.042,507025.66,429092.26,503280.28,1.86
2015-11-11,11.19,11.29,11.25,11.03,403662.91,0.2,1.81,11.272,11.047,10.984,542363.88,420762.54,498503.3,1.83
2015-11-10,11.34,11.65,11.2,11.0,646799.94,-0.11,-0.97,11.252,11.021,10.901,546171.77,435036.93,491298.66,2.94
2015-11-09,11.29,11.47,11.32,11.15,571741.5,-0.06,-0.53,11.134,11.001,10.835,458000.68,414136.54,472676.67,2.6
2015-11-06,11.26,11.48,11.37,11.15,504451.53,0.16,1.43,10.968,10.986,10.758,394668.62,416367.41,462040.17,2.29
2015-11-05,11.2,11.35,11.22,11.01,585163.5,0.07,0.63,10.868,10.979,10.656,351158.85,430678.93,447793.17,2.66
2015-11-04,10.65,11.16,11.15,10.62,422702.38,0.57,5.39,10.822,10.936,10.552,299161.21,413989.85,430015.79,1.92
2015-11-03,10.6,10.68,10.61,10.41,205944.47,0.11,1.05,10.79,10.843,10.436,323902.08,436498.57,413631.08,0.94
2015-11-02,10.66,10.94,10.49,10.47,255081.2,-0.38,-3.5,10.868,10.915,10.345,370272.4,465998.35,410713.87,1.16
2015-10-30,10.96,11.19,10.87,10.63,286902.69,-0.12,-1.09,11.004,11.013,10.277,438066.21,550411.01,407330.53,1.3
2015-10-29,11.02,11.16,10.99,10.74,325175.31,0.02,0.18,11.09,11.023,10.194,510199.01,577468.3,411299.63,1.48
2015-10-28,11.01,11.65,10.99,10.85,546406.75,-0.01,-0.09,11.05,10.92,10.1,528818.49,576244.05,401814.37,2.48
2015-10-27,11.03,11.19,11.0,10.35,437796.03,-0.15,-1.34,10.896,10.78,9.997,549095.06,547560.4,383899.09,1.99
2015-10-26,11.59,11.6,11.17,11.06,594050.25,-0.13,-1.15,10.962,10.668,9.905,561724.31,531216.8,373125.25,2.7
2015-10-23,10.86,11.5,11.3,10.65,647566.69,0.52,4.82,11.022,10.53,9.801,662755.81,507712.92,354778.51,2.94
2015-10-22,10.3,10.88,10.79,10.18,418272.72,0.56,5.47,10.956,10.333,9.681,644737.6,464907.42,330517.86,1.9
2015-10-21,11.34,11.55,10.22,10.21,647789.62,-1.11,-9.8,10.79,10.168,9.576,623669.62,446041.72,321784.01,2.94
2015-10-20,11.05,11.35,11.33,11.0,500942.28,-0.12,-1.05,10.664,10.028,9.518,546025.73,390763.59,299992.99,2.28
2015-10-19,11.36,11.77,11.47,11.11,1099207.75,0.5,4.56,10.374,9.775,9.366,500709.29,355429.38,286874.01,5.0
2015-10-16,10.15,10.97,10.97,10.09,557475.62,1.0,10.03,10.038,9.54,9.226,352670.03,264250.05,246124.17,2.53
2015-10-15,9.57,10.0,9.96,9.55,312932.84,0.38,3.97,9.71,9.365,9.157,285077.24,245130.96,226258.86,1.42
2015-10-14,9.86,9.9,9.59,9.58,259570.16,-0.28,-2.84,9.546,9.279,9.132,268413.83,227384.69,221266.71,1.18
2015-10-13,9.7,9.95,9.88,9.61,274360.06,0.09,0.92,9.392,9.213,9.149,235501.44,220237.78,225256.06,1.25
2015-10-12,9.46,9.95,9.79,9.41,359011.47,0.46,4.93,9.176,9.141,9.137,210149.47,215033.7,223249.27,1.63
2015-10-09,9.11,9.37,9.33,9.11,219511.66,0.18,1.97,9.042,9.071,9.109,175830.07,201844.09,222679.4,1.0
2015-10-08,9.12,9.27,9.14,9.05,229615.78,0.33,3.75,9.02,9.028,9.118,205184.67,196128.31,239463.43,1.04
2015-09-30,8.91,8.95,8.82,8.79,95008.25,0.02,0.23,9.012,8.984,9.132,186355.55,197526.29,254395.22,0.43
2015-09-29,8.9,8.98,8.8,8.75,147600.19,-0.31,-3.4,9.034,9.007,9.169,204974.11,209222.39,274470.93,0.67
2015-09-28,9.09,9.18,9.12,8.8,187414.45,-0.09,-0.98,9.106,8.956,9.204,219917.92,218318.65,296323.35,0.85
2015-09-25,9.06,9.49,9.22,8.8,366284.69,0.13,1.43,9.1,8.912,9.184,227858.12,227998.29,308479.31,1.66
2015-09-24,9.05,9.15,9.1,8.95,135470.19,0.14,1.56,9.036,8.949,9.134,187071.95,207386.77,315979.14,0.62
2015-09-23,9.01,9.18,8.93,8.89,188101.02,-0.23,-2.51,8.956,8.985,9.087,208697.02,215148.72,338421.09,0.86
2015-09-22,9.1,9.29,9.16,9.06,222319.25,0.06,0.66,8.98,9.084,9.094,213470.68,230274.34,351359.89,1.01
2015-09-21,8.77,9.12,9.09,8.66,227115.45,0.19,2.13,8.806,9.133,9.14,216719.38,231464.85,359974.52,1.03
2015-09-18,8.82,9.07,8.9,8.71,162353.84,0.21,2.42,8.724,9.146,9.229,228138.46,243514.7,368555.68,0.74
2015-09-17,8.8,9.23,8.7,8.67,243595.56,-0.34,-3.76,8.862,9.208,9.37,227701.58,282798.55,390374.65,1.11
2015-09-16,8.38,9.1,9.05,8.34,211969.3,0.78,9.43,9.014,9.279,9.513,221600.42,311264.15,410064.63,0.96
2015-09-15,8.49,8.75,8.29,8.13,238562.77,-0.37,-4.27,9.188,9.331,9.703,247078.0,339719.47,428113.75,1.08
2015-09-14,9.81,9.85,8.68,8.63,284210.81,-0.91,-9.49,9.46,9.451,9.916,246210.32,374328.04,448634.17,1.29
2015-09-11,9.55,9.8,9.59,9.5,160169.48,0.12,1.27,9.568,9.456,10.107,258890.95,388960.33,462046.43,0.73
2015-09-10,9.71,9.86,9.46,9.45,213089.73,-0.47,-4.73,9.554,9.318,10.241,337895.51,424571.52,481751.0,0.97
2015-09-09,9.65,9.99,9.92,9.56,339357.22,0.27,2.8,9.544,9.188,10.385,400927.88,461693.47,516406.86,1.54
2015-09-08,9.21,9.67,9.65,8.91,234224.36,0.44,4.78,9.474,9.103,10.505,432360.94,472445.44,534073.42,1.06
2015-09-07,9.56,9.97,9.22,9.18,347613.94,-0.3,-3.15,9.442,9.147,10.605,502445.77,488484.19,544317.96,1.58
2015-09-02,9.08,9.85,9.52,8.85,555192.31,0.09,0.95,9.344,9.312,10.708,519029.71,493596.67,545609.72,2.52
2015-09-01,9.3,9.55,9.41,8.8,528251.56,-0.15,-1.57,9.082,9.531,10.812,511247.53,497950.76,551946.83,2.4
2015-08-31,9.4,9.59,9.57,8.92,496522.53,0.08,0.84,8.832,9.746,10.942,522459.06,508865.12,567956.31,2.26
2015-08-28,8.86,9.5,9.49,8.77,584648.5,0.75,8.58,8.732,10.074,11.028,512529.95,516508.03,578652.25,2.66
2015-08-27,8.52,8.76,8.73,8.17,430533.66,0.54,6.59,8.852,10.381,11.102,474522.6,522940.3,572854.2,1.96
2015-08-26,8.27,8.8,8.21,8.01,516281.41,0.05,0.61,9.28,10.757,11.206,468163.62,535132.53,583090.37,2.35
2015-08-25,8.24,8.98,8.16,8.16,584309.19,-0.91,-10.03,9.98,11.163,11.36,484653.99,538930.47,585405.6,2.66
2015-08-24,9.51,9.7,9.07,9.07,446876.97,-1.01,-10.02,10.66,11.581,11.465,495271.17,571120.26,592514.52,2.03
2015-08-21,10.63,10.8,10.09,9.96,394611.78,-0.77,-7.09,11.416,11.906,11.568,520486.12,595701.39,608772.42,1.79
2015-08-20,11.31,11.66,10.87,10.81,398738.75,-0.85,-7.25,11.91,12.062,11.682,571358.0,600151.73,646401.33,1.81
2015-08-19,11.14,11.87,11.71,10.43,598733.25,0.15,1.3,12.234,12.103,11.747,602101.45,597622.77,667642.79,2.72
2015-08-18,12.86,12.95,11.56,11.56,637395.12,-1.28,-9.97,12.346,12.092,11.746,593206.95,605942.91,671324.39,2.9
2015-08-17,12.41,12.93,12.85,12.38,572951.69,0.31,2.47,12.502,12.137,11.744,646969.35,627047.5,673896.51,2.6
2015-08-14,12.59,12.79,12.56,12.4,648971.19,0.07,0.56,12.396,11.982,11.674,670916.66,640796.47,687317.33,2.95
2015-08-13,12.35,12.5,12.49,11.92,552456.0,0.22,1.79,12.214,11.822,11.619,628945.47,622768.1,699120.74,2.51
2015-08-12,12.07,12.6,12.27,12.02,554260.75,-0.11,-0.89,11.972,11.655,11.523,593144.09,631048.2,719204.0,2.52
2015-08-11,12.45,13.1,12.34,12.1,906207.12,0.0,0.0,11.838,11.556,11.423,618678.87,631880.74,736161.47,4.12
2015-08-10,11.75,12.37,12.32,11.7,692688.25,0.67,5.75,11.772,11.348,11.377,607125.64,613908.77,761057.36,3.15
2015-08-07,11.42,11.8,11.65,11.41,439115.22,0.37,3.28,11.568,11.23,11.279,610676.28,621843.46,768414.19,2.0
2015-08-06,11.18,11.65,11.28,11.16,373449.12,-0.32,-2.76,11.43,11.301,11.168,616590.74,692650.93,768423.04,1.7
2015-08-05,11.8,12.14,11.6,11.5,681934.62,-0.4,-3.33,11.338,11.39,11.033,668952.3,737662.81,795711.06,3.1
2015-08-04,11.2,12.04,12.01,10.96,848441.0,0.73,6.47,11.274,11.4,10.842,645082.61,736705.86,821368.51,3.86
2015-08-03,11.08,11.65,11.3,10.9,710441.44,0.34,3.1,10.924,11.351,10.667,620691.9,720745.52,824624.9,3.23
2015-07-31,10.65,11.25,10.96,10.61,468687.5,0.13,1.2,10.892,11.365,10.574,633010.64,733838.19,835636.06,2.13
2015-07-30,11.03,11.65,10.82,10.61,635256.94,-0.45,-3.99,11.172,11.415,10.549,768711.11,775473.38,841709.23,2.89
2015-07-29,10.55,11.29,11.28,10.09,562586.19,1.02,9.94,11.442,11.391,10.59,806373.33,807359.81,845636.71,2.56
2015-07-28,10.2,11.24,10.26,10.03,726487.44,-0.88,-7.9,11.526,11.29,10.672,828329.11,840442.2,850845.72,3.3
2015-07-27,11.92,12.51,11.14,11.14,772035.12,-1.24,-10.02,11.778,11.405,10.877,820799.14,908205.94,855566.19,3.51
2015-07-24,12.1,13.3,12.36,12.05,1147189.88,0.2,1.65,11.838,11.328,11.011,834665.75,914984.91,852279.45,5.21
2015-07-23,11.8,12.27,12.17,11.65,823568.0,0.49,4.2,11.658,11.035,11.161,782235.65,844195.16,825216.4,3.74
2015-07-22,11.44,11.92,11.7,11.3,672365.12,0.19,1.65,11.34,10.675,11.405,808346.29,853759.31,840186.7,3.06
2015-07-21,11.19,11.68,11.52,11.01,688837.56,0.08,0.7,11.054,10.283,11.72,852555.29,906031.16,866417.04,3.13
2015-07-20,11.44,11.8,11.44,11.2,841368.19,0.01,0.09,11.032,9.983,12.005,995612.75,928504.28,883083.13,3.82
2015-07-17,10.64,11.5,11.46,10.31,885039.38,0.9,8.52,10.818,9.782,12.285,995304.08,937433.92,900630.44,4.02
2015-07-16,10.2,11.13,10.58,9.4,954121.19,0.31,3.02,10.412,9.683,12.636,906154.68,907945.08,923182.42,4.34
2015-07-15,11.23,11.23,10.27,10.27,893410.12,-1.14,-9.99,10.01,9.788,13.013,899172.33,883913.62,915678.38,4.06
2015-07-14,11.0,11.41,11.41,10.58,1404124.88,1.04,10.03,9.512,10.053,13.385,959507.03,861249.24,913901.13,6.38
2015-07-13,10.37,10.37,10.37,10.01,839824.81,0.94,9.97,8.934,10.348,13.724,861395.81,802926.43,887559.79,3.82
2015-07-10,9.43,9.43,9.43,9.05,439292.38,0.86,10.04,8.746,10.693,14.156,879563.77,789573.99,944977.22,2.0
2015-07-09,7.79,8.57,8.57,7.72,919209.44,0.78,10.01,8.954,11.286,14.663,909735.49,806237.64,1017234.33,4.18
2015-07-08,7.65,8.55,7.78,7.65,1195083.62,-0.72,-8.47,9.566,12.134,15.133,868654.91,826614.09,1029770.56,5.43
2015-07-07,9.3,9.36,8.52,8.49,913568.81,-0.91,-9.65,10.594,13.157,15.643,762991.46,826802.93,1050895.24,4.15
2015-07-06,11.49,11.5,9.43,9.42,930664.62,-1.04,-9.93,11.762,14.026,16.161,744457.05,837661.98,1108424.16,4.23
2015-07-03,11.25,11.68,10.47,10.47,590150.94,-1.16,-9.97,12.64,14.787,16.559,699584.2,863826.95,1146920.35,2.68
2015-07-02,12.92,13.31,11.63,11.63,713806.56,-1.29,-9.98,13.618,15.588,16.868,702739.8,938419.76,1164701.85,3.24
2015-07-01,14.05,14.61,12.92,12.92,666766.38,-1.43,-9.96,14.702,16.237,17.107,784573.27,947443.15,1171655.56,3.03
2015-06-30,13.65,14.78,14.36,12.44,820896.75,0.54,3.91,15.72,16.717,17.261,890614.39,966553.02,1179276.0,3.73
2015-06-29,15.82,15.95,13.82,13.82,706300.38,-1.54,-10.03,16.29,17.099,17.314,930866.9,972193.14,1166698.0,3.21
2015-06-26,16.15,16.7,15.36,15.36,605928.94,-1.71,-10.02,16.934,17.619,17.366,1028069.7,1100380.46,1168190.8,2.75
2015-06-25,18.03,18.46,17.05,16.5,1122973.88,-0.95,-5.28,17.558,18.04,17.37,1174099.71,1228231.02,1198445.39,5.1
2015-06-24,17.3,18.19,18.01,17.15,1196972.0,0.77,4.47,17.772,18.132,17.375,1110313.03,1232927.04,1216682.93,5.44
2015-06-23,16.98,17.31,17.21,15.38,1022159.31,0.18,1.06,17.714,18.128,17.311,1042491.65,1274987.55,1213561.29,4.65
2015-06-19,18.0,18.75,17.04,16.82,1192314.38,-1.42,-7.69,17.908,18.296,17.26,1013519.39,1379186.34,1218811.6,5.42
2015-06-18,18.12,18.99,18.48,17.6,1336079.0,0.38,2.1,18.304,18.33,17.21,1172691.21,1430013.74,1226203.42,6.07
2015-06-17,17.5,18.3,18.12,16.81,804040.44,0.41,2.31,18.522,18.147,17.054,1282362.34,1390983.94,1200611.61,3.65
2015-06-16,18.66,18.88,17.72,17.5,857865.12,-0.46,-2.53,18.492,17.976,16.885,1355541.05,1395867.97,1197601.6,3.9
2015-06-15,19.02,19.02,18.18,17.89,877298.0,-0.84,-4.42,18.542,17.804,16.729,1507483.45,1391998.99,1182226.73,3.99
2015-06-12,19.3,19.68,19.02,18.9,1988173.5,-0.55,-2.81,18.684,17.528,16.54,1744853.3,1361202.85,1175363.56,9.04
2015-06-11,17.98,19.68,19.57,17.81,1884434.62,1.6,8.9,18.356,17.112,16.281,1687336.27,1236001.14,1097017.1,8.57
2015-06-10,17.6,18.52,17.97,17.38,1169934.0,0.0,0.0,17.772,16.699,16.027,1499605.55,1168659.75,1027454.61,5.32
2015-06-09,18.5,18.97,17.97,17.89,1617577.12,-0.92,-4.87,17.46,16.617,15.855,1436194.89,1200438.83,992133.54,7.35
2015-06-08,17.13,19.1,18.89,16.61,2064147.25,1.51,8.69,17.066,16.493,15.68,1276514.53,1152135.04,937062.37,9.38
2015-06-05,17.15,17.65,17.38,16.3,1700588.38,0.73,4.38,16.372,16.223,15.449,977552.4,1058436.85,859428.72,7.73
2015-06-04,16.33,16.67,16.65,15.37,945781.0,0.24,1.46,15.868,16.089,15.262,784666.0,1022393.1,793080.38,4.3
2015-06-03,16.01,16.75,16.41,15.5,852880.69,0.41,2.56,15.626,15.96,15.097,837713.95,1010239.28,768980.51,3.88
2015-06-02,15.42,16.08,16.0,15.15,819175.31,0.58,3.76,15.774,15.794,14.982,964682.76,999335.24,751355.07,3.72
2015-06-01,14.85,15.48,15.42,14.4,569336.62,0.71,4.83,15.92,15.653,14.914,1027755.55,972454.48,746106.82,2.59
2015-05-29,15.3,15.42,14.86,13.99,736156.38,-0.58,-3.76,16.074,15.552,14.933,1139321.3,989524.27,745305.75,3.35
2015-05-28,16.98,17.1,15.44,15.44,1211020.75,-1.71,-9.97,16.31,15.45,14.976,1260120.2,958033.06,735555.55,5.5
2015-05-27,16.79,17.62,17.15,16.23,1487724.75,0.42,2.51,16.294,15.354,15.006,1182764.61,886249.47,700698.87,6.76
2015-05-26,16.3,16.74,16.73,16.06,1134539.25,0.54,3.33,15.814,15.092,14.961,1033987.71,783828.26,673431.75,5.16
2015-05-25,15.9,16.34,16.19,15.79,1127165.38,0.15,0.94,15.386,14.866,14.923,917153.41,721989.7,650105.05,5.12
2015-05-22,15.51,16.5,16.04,15.05,1340150.88,0.68,4.43,15.03,14.674,14.92,839727.24,660420.58,631839.42,6.09
2015-05-21,14.79,15.4,15.36,14.51,824242.81,0.61,4.14,14.59,14.435,14.916,655945.92,563767.66,602299.62,3.75
2015-05-20,14.65,15.0,14.75,14.47,743840.25,0.16,1.1,14.414,14.234,14.959,589734.32,527721.73,607447.37,3.38
2015-05-19,14.41,14.65,14.59,14.05,550367.75,0.18,1.25,14.37,14.17,15.023,533668.81,503374.9,604186.31,2.5
2015-05-18,14.65,14.84,14.41,14.34,740034.5,0.57,4.12,14.346,14.174,15.069,526825.98,519759.15,629210.88,3.36
2015-05-15,14.45,14.46,13.84,13.69,421244.28,-0.64,-4.42,14.318,14.314,15.176,481113.92,501087.22,686345.73,1.91
2015-05-14,14.85,14.9,14.48,14.4,493184.81,-0.05,-0.34,14.28,14.501,15.326,471589.4,513078.03,762436.9,2.24
2015-05-13,14.47,14.6,14.53,13.99,463512.72,0.06,0.41,14.054,14.657,15.373,465709.14,515148.28,784346.86,2.11
2015-05-12,14.35,14.57,14.47,14.14,516153.59,0.2,1.4,13.97,14.83,15.402,473080.98,563035.24,789357.8,2.35
2015-05-11,13.8,14.29,14.27,13.5,511474.22,0.62,4.54,14.002,14.979,15.435,512692.33,578220.4,790851.64,2.32
2015-05-08,13.5,13.77,13.65,13.35,373621.66,0.3,2.25,14.31,15.166,15.466,521060.52,603258.26,786550.66,1.7
2015-05-07,14.11,14.27,13.35,13.28,463783.53,-0.76,-5.39,14.722,15.396,15.514,554566.66,640831.58,799642.76,2.11
2015-05-06,14.63,14.99,14.11,13.87,500371.91,-0.52,-3.55,15.26,15.683,15.601,564587.41,687173.01,822230.21,2.27
2015-05-05,15.84,15.86,14.63,14.4,714210.31,-1.18,-7.46,15.69,15.875,15.682,652989.5,704997.73,834497.72,3.25
2015-05-04,15.73,16.05,15.81,15.56,553315.19,0.1,0.64,15.956,15.964,15.735,643748.46,738662.61,837390.03,2.52
2015-04-30,16.23,16.28,15.71,15.7,541152.38,-0.33,-2.06,16.022,16.037,15.737,685456.0,871604.24,875552.62,2.46
